GeneID,CoefficientTraining
C1orf170,0.01075
CDHR2,0.00653
C19orf12,-0.01662
PHYHIP,0.02953
NXPH1,0.01923
ELAVL3,0.0085
PPP4R1,-0.00704
GOLIM4,0.00945
RNF8,-0.00884
ERC1,-0.01582
CHAF1B,0.01242
RAD52,-0.00703
SPAST,0.03792
MTDH,0.01217
PFN1,-0.01117
SAYSD1,0.01404
GPC6,-0.00506
SLC39A14,-0.0001
CRTC2,-0.02152
BLZF1,-0.02461
EZR,0.04561
PHF5A,0.0017
PROSC,-0.0021
EIF5A2,-0.01008
ANKS6,0.01257
C10orf54,-0.04478
SEMA5B,0.00139
SFR1,-0.01464
OR9I1,0.00243
EXOC1,-0.00629
SWSAP1,0.00798
CENPT,0.01013
WDYHV1,-0.00961
SLC7A1,0.03531
SKP2,0.01096
TMEM14B,-0.009
IGSF8,-0.00209
CYHR1,0.02121
RADIL,0.00255
MRPS34,-0.00224
PPP2R4,0.01304
RPN2,-0.00893
PLEKHA4,-0.00736
LDHC,-0.01562
PUSL1,-0.02693
KCTD6,-0.00329
UHMK1,0.03261
KLRK1,0.00589
SPG20,0.02149
LOC554223,0.02218
ATRN,0.02095
ZNF92,-0.02494
KCNMB3,-0.01919
C2orf69,-0.00172
NCOA1,0.00946
ABHD12,-0.01201
MYOZ1,0.01727
HIST1H2BF,-0.03123
RRAGC,-0.00616
TAF6,0.02282
MX1,-0.00158
CCNI,0.01629
ZFP69B,-0.00495
MTCP1,0.02293
CSTF1,-0.01629
PA2G4,-0.00957
PBDC1,0.00785
KDM2B,0.01328
TRPV1,0.00954
LOC153684,0.03767
OTUD4,-0.00331
THUMPD3,0.01182
GOLGA4,-0.01936
MGAT5,-0.03124
PPM1M,-0.04236
RPH3AL,-0.01673
DEDD2,0.01109
ZNF358,-0.00192
TTC13,0.026
C2CD2L,-0.00725
PIM2,0.03868
MRPL47,-0.00307
HOXA1,0.02867
TEDDM1,0.01369
GDPD1,-0.02078
MAN2C1,-0.0042
FAM173A,-0.03124
CYTH1,0.01877
MYO5C,0.03452
CS,-0.00128
HMGN5,0.01564
ACTN2,0.00116
MRPL44,0.00197
TNS1,-0.01002
LGALS2,-0.01156
IMMT,0.00115
ARMC8,-0.02122
GSC,0.01074
MTMR9,0.00906
GADD45B,0.0012
LILRB5,0.00784
PPP1R35,-0.01364
FAM5C,0.03558
RGMB,0.06675
EXO5,0.02538
AKAP4,0.02357
CAB39L,0.00661
FBXW8,0.00924
ERCC3,0.00221
DLD,-0.00715
NFASC,0.02313
PPP3CA,0.01984
MTG1,-0.01345
AZIN1,0.02814
TMEM260,-0.01308
OR10W1,0.01388
L1CAM,0.03393
MBD5,0.00419
GRB2,0.00323
NECAB2,-0.03052
KLHDC10,0.03453
RP11-305P22.9,0.00857
NDUFS4,0.00433
SLC35C1,0.02558
ZBTB11,0.00367
C4orf33,0.00563
INO80D,0.02048
SS18,-0.0316
VILL,0.0074
C1orf104,0.00678
ZBED4,0.02042
C8orf58,-0.01218
CAPN12,-0.00402
MEAF6,0.01235
ERAP1,-0.00184
GORAB,0.00147
SLC35E1,0.01843
CCDC124,0.00468
EPC1,-0.02311
POLR2F,-0.01531
GLYR1,0.00804
PRTFDC1,-0.02876
SPRYD7,0.02648
ZCCHC9,0.02025
REXO2,0.06021
PPP2R1B,0.00075
CXCL6,-0.01483
SPC25,-0.02887
IFRD1,-0.00756
LRRC6,-0.00283
TSPAN4,-0.02349
LRPAP1,0.00099
RPL36AL,0.0186
MTFR1,0.01149
TAS2R41,-0.01967
SLX4,0.00636
PKD2,0.025
TMCC1,0.01925
ZNF740,-0.01337
FAM160B1,-0.0153
CEP85,0.00288
TLR3,0.01351
CNPY2,-0.0029
ZCWPW1,0.01904
GJC2,-0.03236
ZNF580,-0.00528
KIAA1967,0.04188
INSIG1,-0.00032
UBE2K,-0.03291
DIS3L2,-0.01188
SDC1,-0.00013
COG5,0.00524
PTRHD1,0.00879
HDLBP,0.00584
NRXN2,-0.00706
TMEM199,-0.0131
IQGAP3,0.00296
PGAM5,0.00104
SRRD,-0.00209
NCKAP5L,-0.03031
RAB2B,-0.02837
RNF122,0.03249
GNL1,0.02242
RNF44,-0.01675
DHX33,-0.00217
SAMD9,-0.00214
TNIP2,0.03536
CENPQ,-0.01001
CYP26A1,-0.00093
CRIPAK,0.01038
ERV3-1,-0.00946
METTL15,-0.01285
USP30,0.00593
ITPKA,-0.01532
NTRK1,-0.02275
MAP1LC3A,-0.04959
CDKL3,0.00913
TACO1,0.0016
EMC9,0.03869
G6PC,0.01297
FAM78A,-0.00689
ABCA5,-0.01328
ZNF707,0.00083
GFPT1,0.0142
PRSS33,-0.01603
SMG6,-0.01499
VPS4B,-0.00339
HIVEP3,-0.00215
C12orf52,-0.00639
OR4C3,-0.03189
STK36,-0.00301
TMEM192,-0.00564
GPRIN3,0.01186
ZMYM6,0.01892
TOLLIP,-0.02566
EXO1,-0.00299
TRAPPC10,0.01972
ABCD1,-0.00367
PAGE2,-0.01481
APOPT1,-0.00052
APTX,0.01418
HOXD12,-0.02283
PIK3CA,0.00309
CASC3,-0.00835
OR2B3,-0.0092
COL14A1,-0.00188
SUGP1,-0.01
C5orf45,-0.01213
UNG,0.01235
LRRC25,-0.00704
MCPH1,-0.01012
BLOC1S2,-0.00245
SLC25A12,0.00909
ADAMTS4,0.0128
EFHC1,-0.00021
MOB3A,0.00702
PCDH12,0.01379
FADS6,0.02692
CLEC11A,0.00918
C21orf33,0.03216
PPP2R5D,0.00827
LBR,0.01639
KNDC1,0.00182
AUP1,0.0145
IL21R,0.00675
TXN2,0.02608
PSMD12,-0.02217
VIMP,-0.00528
FILIP1,0.01068
SNRPC,-0.00989
DUSP8,0.01067
HLA-DRB5,-0.03499
RAD9A,-0.01831
STAT5B,0.00339
GJD3,-0.02345
ATXN7L2,-0.00458
BSG,0.00208
PTS,0.00427
EIF4G2,0.0112
TSPAN14,-0.00085
CCDC23,0.02053
TAF1C,-0.00075
ARHGDIA,0.00404
CPN2,0.02301
SERPINH1,-0.0128
THBD,-0.02923
FAM65C,0.00132
ANKRD6,-0.0044
OTOGL,0.00302
DMAP1,0.02983
PRKY,-0.0452
CEP19,0.00217
FLJ30679,-0.01471
R3HDM2,0.00842
CHMP4B,-0.02419
LYST,0.0108
ING4,0.01085
TIMM10,-0.01745
GATAD1,0.0075
ARL2BP,0.05173
FLJ37396,-0.00212
DNAH1,0.02355
TMSB4Y,-0.03043
NDUFS5,0.02624
ACP5,0.04745
HS3ST3B1,-0.01905
TLE1,-0.00104
BRWD3,-0.01088
ALDH1B1,-0.0198
ZBED6CL,0.00512
RSL24D1,0.02652
CHMP6,-0.02655
PKP2,0.00166
DNAJB12,0.00553
SYTL2,-0.0358
CDK10,-0.00335
UROS,-0.00214
ARHGDIB,-0.02559
ANAPC13,0.02485
ABCG4,0.02519
PHOSPHO1,-0.00699
ARHGEF19,-0.01798
MTMR6,0.01072
KCTD17,0.01305
VCAM1,0.02402
PAXIP1,-0.00272
DRD4,0.00111
TMEM9,0.00261
CXCL14,-0.02083
RLN2,0.00635
FLCN,0.02227
ANKRA2,0.01046
ACAT2,0.00454
ZNF18,-0.01106
ITPR3,0.03928
KIF6,0.00733
MFSD12,0.02566
KLF2,0.00383
TXNL4B,-0.02595
TRAF3IP1,-0.01432
KPNB1,0.02029
ITGAE,-0.00543
TRIM9,0.01468
SBF1,-0.0044
SHKBP1,-0.02025
RD3,0.02469
CCDC111,0.00078
MRGPRD,0.02505
CLTC,0.02318
HIST3H2BB,0.01295
INSIG2,0.00436
ADIRF,0.03817
SLC25A51,-0.00819
CDC40,0.00936
KCNC2,0.00295
TJP1,-0.00384
SLC35B1,-0.02407
TMCO6,-0.01513
POLR3C,0.01608
TECPR2,-0.02107
SP3,0.00988
HOXB6,0.0029
EDEM2,-0.01233
FAM58A,0.00652
RNF26,0.02779
RGS14,0.00229
CDK13,0.01928
LPAR5,0.0149
LNX2,0.01053
SLC25A14,-0.00515
RBMX2,0.00862
PTPRJ,-0.00212
HK2,-0.01764
CCNA2,0.00545
NCK2,-0.00624
IGHMBP2,-0.01742
LINC01011,0.00991
MCM8,-0.00445
AKAP3,0.0008
CDYL2,0.00098
OSBPL1A,-0.02328
HYAL1,0.02101
COMMD9,-0.01567
CHRNA3,0.00395
GCLC,0.00361
TJP3,0.09364
ADRA2B,0.0341
HS3ST3A1,0.02823
MAN1B1,0.02419
SAMD11,0.00471
PHF13,0.02508
HOXC11,0.01815
SERF1A,0.03009
USP49,0.02586
PEX13,0.0005
TCP11L2,-0.02633
TAPT1-AS1,0.04483
TMEM150A,0.00388
STX7,0.01007
NMI,-0.01348
SEMA4A,-0.01812
WRAP73,-0.01336
HIST1H2BK,-0.03201
ANKRD39,0.014
MAP6D1,-0.02127
STRIP2,0.00684
TAB2,-0.01669
ETS2,-0.00594
PIK3R1,0.03203
UROD,0.0086
SLC25A48,0.00681
ACP2,-0.00608
C11orf63,0.00427
GOLGB1,-0.00075
TRADD,0.0194
GTDC2,-0.00606
DCAF7,-0.02781
PLRG1,0.02206
NR1H3,0.0155
ZNF511,0.03585
ABCB10,-0.00088
ANO2,-0.00201
HHLA1,0.00452
ZBBX,0.02124
ACIN1,-0.01261
PRR16,-0.00098
IRF2BPL,-0.00612
MRPL23,-0.00276
DOPEY1,-0.00865
TNFRSF4,0.03637
UBXN7,0.02323
ERLEC1,0.00816
PGBD4,0.003
MEX3C,0.03874
GLI1,0.03097
SLC25A29,0.00992
GNAS,-0.00889
HIST1H2AM,-0.01258
FGL1,0.00831
C9orf38,0.00322
DTX1,0.02193
GON4L,0.01848
WLS,-0.0191
FSTL4,0.00408
TTC9C,0.00064
SMARCB1,0.01666
KLK7,0.00231
FAM168B,0.01194
PRKDC,-0.00778
NRBP1,0.00953
TM9SF2,0.01017
NLGN4X,0.02535
CTDSP2,-0.01039
TMIE,0.02055
KIAA1279,0.01116
S100PBP,0.02012
ORAI3,0.02478
GBF1,-0.0044
LYZL6,-0.00541
PSMB1,0.03053
SOX12,0.01044
CISH,0.02586
ZNF131,-0.03115
GPX6,0.04688
DLEU2,0.00246
EIF4G1,-0.00308
ARFGEF2,-0.00701
DYM,-0.03076
RAPH1,0.00775
AP2B1,-0.00573
PACS2,0.01627
UBLCP1,-0.01323
SCLY,-0.00793
CCT6B,-0.00363
DARC,-0.009
KLF15,-0.00267
SCP2,0.01436
CBX6,0.01294
PRCC,0.00452
USP20,-0.01123
TAS1R2,0.01264
HEXDC,0.01169
NCALD,-0.06056
C22orf46,0.02594
ZNF76,0.01365
TUBGCP6,0.01084
CANX,-0.02512
PPP2R3C,-0.00642
COL11A1,0.0164
MFAP3,-0.0071
ADAM28,0.00914
C11orf71,-0.00539
PRLR,0.00305
ABCD4,0.01154
ACOT2,-0.01461
FOXP4,0.0253
WNT5B,-0.01884
GGA3,0.00142
ELL3,0.02257
LRWD1,-0.02421
CTHRC1,0.00756
INTS7,0.03393
HPS6,-0.00788
IFNA10,-0.01697
SYT3,-0.0037
HBB,-0.01948
SNAP47,0.01243
USP12,-0.02142
TBC1D13,0.00601
MMP23A,-0.02109
BPNT1,0.00273
PGPEP1,0.00693
ZRSR2,-0.00012
ADAM33,-0.00292
RUNX1T1,0.00553
DACT1,0.04827
CFL2,-0.01914
KDM4B,0.00095
ISCA2,0.01699
PSMD5,-0.01696
SEPT11,0.02506
MTIF3,-0.00388
CEP170,-0.00545
HADHB,0.01265
CDC42EP1,-0.00913
RGS19,-0.0048
EIF5,-0.01511
SLC22A7,0.00962
EPB42,-0.01184
RBM23,-0.01974
SLC6A4,-0.00135
SNX6,0.01736
IRX4,0.01532
MYF6,0.00876
ASCC3,0.02088
PDE7B,0.00225
VWA1,-0.00434
SPSB3,0.01977
FLJ35424,0.01117
CD300LF,-0.01344
PHACTR2,-0.02766
HSPA1B,0.00017
VPS33B,0.02525
ZBTB32,0.02897
STAT5A,-0.00762
ORC6,0.00685
LDLRAD4,0.00822
TRA2A,0.02216
PAQR6,0.00469
B2M,-0.0018
IK,0.00921
VWA7,0.00473
CRABP2,-0.01175
EFNB2,0.0176
GPSM3,-0.00165
ABCC12,0.01353
RP1L1,0.01625
LRRC45,0.01976
SLC7A5,-0.02403
JAK1,0.00379
MKRN1,-0.01789
TMEM8A,-0.00995
ZNF354A,0.0251
TSPAN5,-0.00712
WDR53,0.01079
CCS,-0.00869
PALM,0.02855
CCDC9,-0.00444
DAD1,0.00667
SLC25A40,-0.00323
CKAP2,0.01161
STK38,-0.00696
STAM2,0.0059
MBD3,0.00386
CHAT,0.00675
RPL23AP79,0.00652
SEMG1,0.00726
PLA2G6,0.00815
CDC7,-0.00464
MTOR,0.01299
RIOK3,-0.02428
MYLK,-0.02139
UBE2D4,0.03085
EXOC8,0.0258
FGF6,0.01578
GNAT2,0.0093
XAF1,-0.03494
ART1,0.00299
GOLGA2,-0.02339
FASTKD3,0.00835
NEXN,-0.051
SYS1,-0.01447
RAP2B,0.02315
TMEM55B,-0.00599
GUSBP1,0.01069
GGA2,0.02049
SLC9A6,0.02755
APBB3,0.00097
PIN1,0.002
COMT,-0.00825
TRUB2,-0.00887
CD3EAP,0.01715
HMGN4,0.03831
SPATA20,0.01002
ZDHHC13,0.0044
BIRC6,-0.00459
CEACAM19,0.01022
TBC1D14,-0.0005
RB1CC1,-0.00636
CTNNAL1,-0.02171
MSMO1,0.00082
ZFC3H1,-0.02489
SIMC1,0.01487
PDE8B,-0.00669
CRB3,0.00998
OAS2,-0.01984
KDELR1,-0.049
CD55,0.00155
FHL3,-0.02865
MCOLN3,0.01064
PSMB4,0.02551
SLC22A2,0.01503
WDR83,-0.02664
GRAP2,-0.04411
GDPD4,0.00678
ATG16L1,0.00153
C9orf130,-0.01023
ZBTB20,0.03181
RCHY1,-0.01077
RBM8A,0.01217
CEP55,0.02383
IMPA1,-0.00077
LIPF,-0.01456
SEC11A,-0.01424
NR1H2,-0.00458
IDNK,0.02268
AIF1,-0.03103
CCDC140,0.01805
ATP5F1,-0.01042
PIGS,-0.01698
TMEM108,-0.01488
CYP51A1,0.01548
ZNF335,0.02209
ST6GALNAC4,-0.00787
RARG,0.00563
ZNF558,0.01996
EPN2,0.00675
CENPO,0.00047
PDP1,0.0143
CNNM3,-0.01743
PDE4B,0.01548
PROSER2,-0.01849
PWWP2B,-0.00514
CXCL10,-0.02751
TIFA,0.01294
YWHAZ,-0.02721
HNRNPL,-0.0169
KRT18P55,0.03564
BARD1,0.01042
CDRT4,0.01759
EXOSC4,0.00697
TSC22D1,-0.01169
SVIL,-0.01777
KXD1,0.00548
CUEDC1,-0.0447
FTSJ2,-0.01303
ZBTB18,0.02241
UBALD2,-0.03607
GPR19,0.0266
C1orf56,0.02368
CD24,-0.01526
TRAPPC6B,-0.02238
ACAN,0.00576
MEX3D,-0.00976
SNX10,-0.00102
NBEAL1,0.02094
ZFPL1,-0.00421
THG1L,0.00552
ANKRD7,0.00573
WNT2,0.01273
CDCA7,0.04335
C21orf67,0.02252
EYA3,0.01534
CPSF3L,0.00097
C15orf40,0.01064
REPS1,-0.0062
SAMM50,0.01498
XRCC5,0.02392
C3orf75,0.0102
F2RL1,-0.00927
CSNK1A1L,0.02523
CSTF2,0.00492
GSG1L,0.01257
EXOSC1,0.01606
HLA-DQB1,0.01066
GGH,0.01157
ZNF384,-0.02926
ACRC,-0.01894
DPH7,0.00266
RFC5,0.00471
SLC25A44,-0.00328
TUBB4A,0.00956
KCND3,-0.00525
CORO7,-0.02049
DCST1,-0.00604
ARHGAP9,-0.01924
CLPX,-0.02014
SSH2,-0.00632
ABI1,-0.00262
ANKRD49,0.02781
PIK3CB,0.00202
SCYL3,0.01751
HS3ST1,0.01832
ZNF446,0.02414
PHF20L1,-0.03513
MID2,0.01457
FLJ42957,-0.01343
PKP4,0.01977
LSAMP,0.00886
GPR34,-0.02105
HBQ1,-0.00469
ZNF324B,-0.00158
ARAP2,1e-05
CBLB,-0.01242
CEBPE,-0.00842
ZNF703,0.00422
NRSN2,0.01517
ECD,-0.00044
MYEF2,-0.02694
IGSF9B,0.0106
AX747702,0.01632
RIN1,0.00327
CMAS,-0.02088
CLDN15,0.01332
C1orf210,0.02189
STOX1,0.00817
SH3RF1,-0.01457
MSL3,0.00099
LECT1,-0.00821
NGF,0.01106
GGTLC1,-0.03805
HIST1H1A,0.02282
BRI3BP,-0.00174
RTFDC1,-0.01703
ZNF555,0.00085
PTGS2,-0.00576
MED16,0.01305
DUSP13,-0.01378
CLEC12B,0.01186
NDC80,0.00629
DYNC1H1,0.01399
LAPTM5,0.00516
UGGT2,0.00715
FTO,0.00321
RAC1,-0.00475
TCHH,-0.02198
QRFPR,0.01503
CNTLN,-0.04023
FLJ32955,0.01468
TSPAN33,-0.01744
BTG3,0.02059
PSMC2,0.02646
KRBA1,-0.00038
TOP3B,0.01127
RAB38,0.0012
MLST8,-0.00829
TMEM176B,0.00668
NUP62CL,0.01675
NMNAT3,0.01192
PDE6G,-0.00053
DOCK8,0.00413
KLHL29,0.01047
NDUFB6,-0.03068
RNF141,0.00244
DNM1P46,-0.02022
BIN3-IT1,-0.01907
EP300,7e-05
BAALC,-0.01565
CBX3,-0.00318
KCND1,-0.0013
KIAA0040,0.0097
HCAR2,-0.01958
SEMA6D,0.01616
SLC25A34,-0.00093
FNDC4,0.00212
ZNF77,0.02444
KCNE1L,-0.01644
BRMS1,0.00304
ITGA10,0.00139
ZNF23,-0.00144
EEF1A1,0.03459
PRDM10,0.02441
OR56B1,0.0259
ZWINT,0.00225
LRCH4,-0.0091
A1BG,0.00804
SCML2,0.00583
NFU1,0.01119
SLC25A1,-0.02041
MAN2A2,-0.01682
ZNF219,0.01631
EIF3I,0.02668
TUBG2,0.01935
SERPINB7,0.01371
AP3B1,0.01176
LINC00652,0.01355
ZNF7,0.01589
HYDIN,0.0011
WBSCR16,0.01274
TTLL11,-0.01262
FUT10,-0.00465
NAP1L3,0.05406
FAM115A,0.02398
NLRP8,0.02706
BICD2,0.0038
KBTBD8,0.01529
PON2,-0.01559
LYAR,-0.04248
SCGN,0.02301
CLDN19,-0.00074
ADRBK2,0.01972
TACR2,0.00829
BCL7B,0.01777
ACAP2,0.00088
MED9,-0.01271
KIAA1715,-0.02082
NELFA,-0.01031
CPA3,0.00056
VHL,0.00687
TRIM54,0.01702
PPIP5K1,-0.00884
SLCO4A1,0.00037
ADRA1B,0.00491
CBX4,0.01041
GSKIP,0.00531
CCNG2,-0.00751
FBXO7,-0.00331
NECAP1,0.02279
GUCA2A,0.01705
ZAP70,0.0051
PPAP2B,0.00558
LSP1,-0.00818
FBXO42,0.0231
PTPN2,-0.00378
CLECL1,0.00893
ZNF225,0.01415
C9orf16,-0.02476
KIAA1598,-0.02146
C11orf73,-0.03406
MYH9,0.00984
SLC25A35,0.00877
DDX39B,0.00303
MAP2K7,-0.00392
HIPK1,0.02102
SOSTDC1,-0.00125
FABP2,0.01806
NUDT13,0.00949
RSRC1,-0.00086
C3orf38,0.00025
KCNK17,-0.00161
SNRPA,0.01248
OR2B2,0.00173
VPS41,0.01059
SCAF11,-0.01241
DCTN6,0.00287
CAMK2B,-0.00179
TSPAN31,0.02584
GAD2,-0.02447
ZBTB40,0.00558
PIGC,0.03268
C14orf105,0.01756
PRADC1,0.00746
DAPK3,0.00774
EGR1,-0.00412
TMEM161B,-0.02507
FAM19A2,0.03123
MAFA,-0.00638
LRRC23,0.0025
TMEM175,-0.019
FLJ46836,0.00611
PARVG,-0.05336
PFDN1,0.02182
ARID3B,0.00241
TRIM45,0.00563
MSH3,0.01245
CTNND1,1e-05
TBX3,0.00189
LINC00116,0.00873
SAMD4B,-0.02014
BRF2,0.02705
CTNNBL1,-0.00028
ZNF407,-0.00797
PSMC4,0.01606
TSPAN12,0.02703
UFD1L,-0.00373
TNFRSF19,-0.0087
PEX26,-0.01225
PBXIP1,0.00568
NCAPH2,0.01554
KCTD13,-0.00148
PI4KA,0.00947
RNF39,-0.00405
ASF1B,-0.02028
CCDC150,0.00535
CCNO,-0.003
C3orf22,0.02149
BEND4,0.02504
DPYSL4,0.06269
SECTM1,0.00658
C15orf38,-0.00915
ZNF513,0.01774
PTPN23,0.02715
SOAT1,0.01166
PSMD13,-0.00344
LRRC57,0.01347
ZC3H11A,0.02534
ADAMTS10,0.00532
RHOT1,-0.02279
SDK2,0.039
AAAS,0.00316
RALBP1,-0.01392
PCDHB14,-0.00587
MORN3,-0.00106
OTUB2,0.006
RGL4,-0.02602
CALM2,-0.00376
BAI1,-0.00148
C19orf55,0.01001
LINC00656,0.01004
SMC6,0.02298
PDE6D,0.01052
FKBP1A,-0.04997
TMEM70,0.01258
WDR90,0.00201
LSM3,-0.00585
ZNF276,-0.00841
SLC2A4RG,0.01939
USP5,0.0199
KCNH6,0.0242
ZSCAN29,-0.01114
PLA2G12A,0.03291
TAX1BP1,0.0201
MRPS7,0.0004
RPS6KA6,-0.01115
ACO2,-0.00503
ZNF286A,-0.00067
HK1,-0.00796
HEXIM2,0.01
KPNA4,-0.00542
ARL6IP1,-0.014
SLC6A13,0.01476
FBXO30,-0.01023
SUSD2,-0.00236
CLDN7,-0.00301
GLT8D1,0.00206
CANT1,-0.01245
APEX2,0.00286
NARFL,-0.00241
MRPS18A,-0.00947
SMG9,-0.02138
NRM,0.0144
METTL14,0.00161
BDKRB2,0.00258
TINCR,0.00852
ALDH1A1,-0.03459
FGD3,-0.02315
SYAP1,0.01184
PLAU,0.0281
METTL21A,-0.00993
BAIAP2,0.0052
LMAN2L,-0.00297
GPR27,0.00755
PRAF2,-0.00402
CYP4V2,0.04028
MET,0.00966
TBCEL,-0.02493
OR2W5,-0.0093
ITSN2,0.02023
GABARAPL2,-0.03857
TMEM45A,0.01222
CRIPT,0.00454
ECHS1,-0.0043
PTOV1,0.02081
MRPS5,-0.00106
CHD1,-0.00088
GNPTG,-0.01961
OSGIN2,-0.00358
ACAT1,-0.00197
FAM35A,0.00621
UBXN7,-0.00915
FAM177A1,7e-05
MYNN,-0.00103
ZKSCAN1,0.00259
MICALL2,0.00106
HUS1B,-0.0052
AGER,0.00402
SMAD2,-0.0106
RASA4,-0.03585
MXI1,-0.00549
HTR4,-0.00813
SPATA7,-0.01142
CNOT6L,-0.01219
FAM219A,-0.01531
BDNF,-0.00314
CELA3B,0.00751
ECT2,0.02143
HMOX2,-0.01757
ZNF25,0.02335
PHF7,0.01277
PRIM2,0.00234
BAZ1A,-0.02938
CCDC24,0.00618
ARHGEF12,-0.00606
CCDC121,0.00614
PSMB7,0.02174
GPATCH1,0.00905
LOC283487,0.0143
SPSB2,-0.00658
CFDP1,-0.02632
FKTN,-0.02765
CNNM1,-0.00794
INO80,0.00047
PIK3C3,-0.01995
HEPACAM2,-0.00227
C9orf142,-0.04227
PDK2,-0.02335
NDUFAF7,0.0028
ANKRD32,0.01094
CEND1,0.02893
MRPL19,0.00367
STK32B,-0.00216
SGPP2,0.04411
PLSCR4,0.00557
FAM126A,-0.00066
RPP25,-0.00458
PTPN5,0.02707
RPS6KB2,0.00762
YWHAE,-0.01897
SSTR2,0.00637
IFI44,-0.01603
MOB1A,-0.01314
UMOD,0.00873
PDGFRA,-0.01018
FOXN3,0.00989
CLEC7A,-0.01193
MELK,-0.00963
VPS53,0.00891
SF3A1,0.0077
CTSF,0.0363
FBXW4,0.00341
CCDC130,0.00927
SI,0.0017
GPATCH11,0.01294
WDSUB1,0.00874
PRPSAP1,0.00483
NDUFA11,-0.01147
CDH9,0.0106
NDUFA13,0.00591
HDC,0.01703
IL8,0.01601
PAOX,-0.01582
TSPYL4,-0.01477
PBX1,-0.01113
CLIC2,-0.02853
GNA13,-0.0036
HAP1,0.01786
RAD23A,-0.01773
WDR34,-0.002
STARD10,0.02086
INO80B,-0.02783
MRPS11,-0.01798
PPM1E,-0.01254
BCAS3,0.02249
EZH1,-0.00333
TNKS1BP1,0.02748
CXorf56,-0.00807
STOML1,-0.0369
IQCC,0.03351
ZFAND2B,-0.00307
ZNF385C,0.0105
HAGH,-0.01111
TFIP11,-0.03222
DCX,-0.00024
NAGPA,-0.0282
TRAF7,0.00816
MORN2,-0.00836
AMOTL1,0.01206
NUDT15,-0.01391
CCPG1,-0.03332
SPATA5L1,-0.00956
GGT1,-0.01501
ASB8,0.00681
ZNF296,-0.00053
TUSC1,-0.00084
LRP5L,-0.00506
AGPAT1,-0.00826
SLC52A2,-0.00607
ALDH16A1,-0.01214
ZNF266,-0.0035
RBX1,-0.01678
ATF5,-0.0219
HCST,-0.03284
GTF2H5,0.00813
SIPA1,-0.01917
SNCA,-0.01036
ADAM29,-0.00773
GALNS,0.00371
SMYD3,0.00871
OR10S1,0.01286
FST,-0.00468
SH3GLB2,0.00233
ZNF429,-0.0213
KRT9,0.00298
ABHD12B,-0.01488
MOSPD1,-0.01167
INIP,0.00835
KRTAP9-4,-0.00899
XPO5,-0.01505
NUFIP1,-0.0123
RBM5,0.01477
CHSY1,-0.01842
FDX1,-0.01348
OR10Q1,-0.01192
SARNP,0.02022
ITPKC,0.00505
GRK4,0.01201
RRAS2,-0.03017
C11orf65,-0.04733
NACC1,-0.00269
TMEM104,0.0001
CMC1,-0.00881
FBXL12,0.00572
RIC8A,-0.00935
RXRB,-0.02685
ACTG1,0.00055
C14orf142,0.00284
TM7SF3,0.02228
SUN5,0.00684
TMEM184C,0.00401
NNT,0.01958
CCRN4L,0.00495
RIPK4,-0.01862
TTC23,0.00685
XYLT1,0.02388
MRPS23,0.00271
MARK1,0.01292
ROPN1B,-0.00287
EMR3,0.00018
DOPEY2,0.00551
NOC2L,-0.01444
TRMT6,-0.0122
APP,-0.01218
NTNG1,0.02763
ARF6,0.01261
ATP2A3,0.00201
POM121,-0.00544
ADORA1,0.02534
NHLH2,0.00558
DNAH14,-0.04323
PHF11,-0.01361
TXNDC9,0.02906
TTC26,-0.03322
MXD3,-0.01351
LRP6,-0.05413
TLR5,-0.03368
FILIP1L,-0.01791
ALKBH6,-0.01465
COTL1,0.00709
MYO9A,-0.00422
STEAP1,0.01197
SMAD5,0.02063
AMMECR1L,0.0066
MIR503HG,-0.00967
TULP3,0.00078
UBA6,0.00833
CYP26B1,0.01861
MUC21,-0.02614
HDDC3,0.01557
IFT27,-0.00699
NAMPT,-0.00556
PLIN3,-0.01894
STAU1,-0.00873
FLJ25715,-0.0137
TMEM222,-0.00979
CCDC102A,-0.00033
DNMT3B,-0.01141
GOLGA7,-0.00791
FARSB,0.02639
ZNF155,-0.00164
GLI4,0.004
SOGA1,-0.02039
CCDC71,-0.02232
NUDT5,-0.01743
PGBD2,0.01091
SLC46A1,0.00173
CAPN11,0.01557
KCNK3,-0.0058
PAM16,-0.0214
BID,-0.01619
RREB1,0.03205
NOL4,-0.01292
GSG1,0.00138
ZBTB17,-0.00212
NOL10,-0.02181
DYDC2,0.00528
TRIM39,0.03183
ASB16-AS1,0.00308
SLC25A23,0.0611
ZNF574,-0.00484
C1orf63,0.00363
TP53I13,0.03254
OR2L3,-0.03179
PTP4A1,-0.00839
TRDN,0.0097
RBM19,-0.003
FXYD7,0.00096
ZC3H12A,0.00835
SYF2,-0.00759
FLYWCH2,-0.00857
PRPF31,-0.00717
ZGPAT,-4e-05
MYO7A,0.00314
HCFC1,0.01048
ARV1,0.00737
ABLIM2,0.01645
SBDS,-0.00483
ARTN,0.00358
TMEM39B,0.01132
NUP98,-0.01898
CLEC5A,-0.01806
C14orf139,0.01753
C3orf36,0.02396
WDR26,-0.004
BCL7C,0.02419
GLB1L,-0.00807
WRAP53,0.02963
MKRN2,0.04861
P4HA1,0.01824
DAGLA,0.02517
RAB6A,0.00104
FAM129A,-0.00776
PACSIN2,0.00181
CDC45,0.00252
UPF1,0.00147
FNDC3A,0.01278
